1	1	72	248	1	214	 10	110	  1	234	  9	 95	  5	  4	 13	320	  3	331	  8	204	  4	227	
1	1	73	321	2	  8	  5	 77	 11	234	 12	232	  7	159	  4	 20	 13	182	  8	338	  2	  5	
1	1	74	97	2	 73	  2	127	  9	188	 13	131	  1	350	  3	326	  5	117	  8	266	  7	 38	
1	1	75	50	3	 27	  3	199	  6	 52	 12	 85	  7	229	  1	 56	 11	356	  8	172	  9	 20	
1	1	76	355	4	154	  9	 13	  2	318	 11	131	 10	109	  8	268	  5	343	 12	 77	  3	126	
1	1	77	340	5	151	  9	120	  5	203	  4	  1	  3	 77	  8	 71	 11	140	  6	 17	  7	339	
1	1	78	283	4	356	  3	242	  6	301	  8	160	  1	 89	 13	178	 10	101	 12	 83	  7	328	
1	1	79	22	7	104	  6	147	  4	354	  1	 14	 10	 89	 12	106	  2	224	  8	312	 13	127	
1	1	80	170	3	152	  6	302	  3	141	  8	295	  2	182	  1	179	  7	 78	  4	167	 11	131	
1	1	81	371	4	  4	 13	356	  5	187	  4	347	 10	 28	  9	186	  6	130	 11	267	  7	  5	
1	1	82	384	1	334	  7	303	 11	339	  9	272	  5	 90	  8	183	 13	 13	  4	121	  2	333	
1	1	83	212	5	213	  6	339	 13	291	  7	 48	  2	208	 10	 14	  5	331	  3	187	 12	249	
1	1	84	167	8	277	 12	178	 11	252	  9	128	  4	 77	  1	104	  2	315	  5	199	  8	139	
1	1	85	100	5	197	  3	 27	  9	189	  6	252	  2	 14	  8	124	  5	212	 12	 49	 10	177	
1	1	86	319	8	290	  9	258	 12	145	  8	 63	 13	356	 10	204	  4	 14	  2	245	  6	266	
1	1	87	47	8	 68	 12	317	 11	140	 10	241	  7	 40	  3	192	  8	130	  5	 36	 13	 34	
1	1	88	395	4	341	  5	272	  9	169	 10	250	  3	 86	 12	172	  7	 81	  2	 33	 13	273	
1	1	89	187	4	177	 11	308	  1	250	  7	 71	  8	 28	  5	100	  4	284	  2	 12	  9	170	
1	1	90	198	7	 37	  1	218	  9	 74	  8	118	  7	279	  6	238	 11	 70	  3	 46	  2	 95	
1	1	91	339	4	 12	  1	176	 10	246	  8	163	  3	285	 11	 36	  4	186	  2	324	 12	  4	
1	1	92	193	2	255	  9	 56	 12	 78	  5	124	 13	 28	  8	227	  3	 97	  6	189	  1	253	
1	1	93	28	5	217	  5	205	  9	190	  7	210	  6	 89	  8	223	  1	112	  3	347	  2	223	
1	1	94	388	5	319	  9	193	 12	 66	  7	323	  6	 33	  3	297	  8	273	  4	 41	  5	 10	
1	1	95	261	6	186	 11	101	  3	289	  5	264	  4	341	 12	161	  9	302	 13	345	  6	263	
1	1	96	281	2	 60	  8	273	 13	134	  4	344	 10	 88	 11	 28	  3	229	  2	281	  5	 48	
1	1	97	133	6	 26	  7	 52	  1	342	 13	 38	  8	223	  4	226	 11	136	  5	310	  6	 61	
1	1	98	165	6	114	 11	 41	  6	283	  7	198	  9	188	  8	287	 12	235	  5	326	  2	 88	
1	1	99	144	1	235	  5	 58	  7	144	  8	 34	 10	240	 11	111	  3	 67	  1	263	  2	238	
1	1	100	191	8	153	  4	 42	  6	 51	 11	165	 10	172	  8	198	  2	108	  1	196	 12	 63	
1	1	101	381	6	170	  6	302	  8	 77	 10	359	  3	338	 12	264	  4	141	  5	211	  2	 77	
1	1	102	224	1	 12	  8	107	 11	170	  7	110	  2	234	  3	209	 10	 11	 12	160	 13	 21	
1	1	103	185	2	182	  5	 88	  2	 58	  4	 16	  6	 22	  7	246	  8	194	  1	216	 10	201	
1	1	104	299	4	219	  4	192	  5	207	  6	268	 13	 15	  7	280	 11	290	  9	109	  8	207	
1	1	105	10	3	136	  1	 50	  7	  5	  6	187	  8	329	 12	 36	 11	202	  5	143	 10	157	
1	1	106	124	5	207	  2	309	  6	295	  3	188	 13	210	 11	120	  5	 74	 10	 64	  8	239	
1	1	107	374	7	278	  4	140	  3	143	  8	159	 11	 80	 13	348	  6	184	  7	130	 10	167	
1	1	108	8	1	139	  8	229	  7	325	  3	279	 13	233	  9	 52	 10	319	  6	174	 12	144	
1	1	109	318	7	294	  7	 66	  5	103	  1	 62	  6	200	 11	341	  8	323	 12	264	  9	334	
1	1	110	207	8	 62	  6	360	  8	 66	 11	209	 10	 30	  9	 55	  5	351	  7	226	  2	290	
1	1	111	257	2	238	 12	 43	 10	247	  8	108	  3	 12	  1	246	  2	 11	  5	342	  6	243	
1	1	112	78	7	305	 13	253	  3	192	 12	 55	  9	115	  7	 66	  1	324	  6	306	 10	  7	
1	1	113	92	5	304	  1	264	  3	 32	 10	178	  2	323	  5	133	  4	 72	  7	 65	  9	 77	
1	1	114	349	6	 28	  5	299	  8	  5	  3	 37	 13	  3	  7	111	 12	140	  1	162	 11	329	
1	1	115	27	4	136	  3	 97	 10	 82	  5	289	  1	282	  8	208	  4	256	 13	 92	  9	142	
1	1	116	80	1	144	  4	332	  3	179	  9	135	  6	245	  5	309	  8	138	  2	278	 13	139	
1	1	117	200	1	284	  7	  9	  4	309	 11	148	  3	 44	 10	 36	  9	 24	  5	303	  1	285	
1	1	118	272	1	326	  4	 97	  1	328	  8	311	 12	349	 11	254	  7	249	  5	222	  6	327	
1	1	119	315	4	237	 12	180	  9	108	  8	203	 10	261	  2	193	 13	220	  5	111	  6	231	
1	1	120	353	2	 79	  8	200	 10	319	  2	 80	  3	329	  7	173	  1	 46	  5	327	  4	216	
1	1	121	300	5	 69	  5	193	 12	156	 13	 97	  6	260	 10	307	  8	146	 11	305	  7	 88	
1	1	122	218	3	216	 12	223	  7	 51	  8	 59	 10	111	 13	148	  4	130	  6	  5	  1	227	
1	1	123	29	6	355	  5	249	  7	351	  2	 96	  6	116	  3	174	 13	141	  4	354	 11	  9	
1	1	124	220	5	192	  5	185	  9	267	  1	293	  7	350	  6	 54	 13	105	  2	125	  3	201	
1	1	125	250	3	 90	 11	217	 12	245	 10	  2	  5	 70	  4	 31	 13	 87	  8	126	  6	 77	
1	1	126	251	4	238	 11	357	  5	205	  9	327	  7	202	 10	137	  3	169	  1	 11	  6	246	
1	1	127	49	2	233	  2	346	  5	238	  6	343	 10	156	  7	166	  8	 60	  9	 77	  4	238	
1	1	128	389	6	243	 11	 59	  4	219	 12	163	 10	306	 13	 97	  3	266	  6	356	  2	256	
1	1	129	303	8	 49	  2	 66	  1	 10	 11	329	  6	 48	  8	270	 13	340	  4	281	  9	355	
1	1	130	253	6	314	  4	215	  6	357	  2	147	 10	252	 12	150	  8	194	  9	120	  3	200	
1	1	131	169	2	267	 10	203	 13	153	  8	280	  7	271	  5	 58	  2	 15	 12	165	  3	270	
1	1	132	23	8	 13	  7	114	 12	155	  6	 32	 13	323	  5	 94	  3	324	 10	115	 11	299	
1	1	133	18	3	225	  7	 90	  1	234	  8	 75	  9	229	 12	342	 10	105	  6	165	  5	239	
1	1	134	119	8	312	  6	 47	  3	103	  4	116	 10	 98	  5	109	  7	 21	  2	333	 13	 97	
1	1	135	87	8	269	 11	308	  6	317	  5	120	  2	286	  1	 89	  4	 66	  3	166	 10	287	
1	1	136	375	8	 22	  9	349	 10	 57	 13	 39	  5	247	  6	137	  4	108	  8	201	 11	352	
1	1	137	153	2	181	  6	138	 13	278	 11	325	  8	 11	  1	 74	  3	151	 12	 85	  7	202	
1	1	138	347	4	169	  4	190	 12	266	 11	349	 13	318	  2	151	  5	142	  7	 81	  8	179	
1	1	139	106	3	195	  9	275	  6	 98	  2	  1	 10	237	 12	 92	  5	153	  3	150	  4	270	
1	1	140	397	6	 38	  4	 89	 10	203	 11	351	  6	 92	  5	226	  3	126	  9	178	  1	 96	
1	1	141	60	5	 78	  9	223	  4	 84	 13	 52	 10	253	  1	229	  6	149	  5	159	 11	 60	
1	1	142	37	6	221	 11	 73	 13	247	  6	251	  2	101	  4	288	  1	 72	 12	230	  9	290	
1	1	143	42	3	116	  2	200	 11	191	  7	319	  6	310	  3	166	  4	250	 13	271	  8	 68	
1	1	144	354	3	100	 11	 78	 13	 96	  6	220	 10	174	  4	  4	  5	 77	  3	 21	  7	110	
1	1	145	59	4	304	 12	282	  9	 21	 13	311	  6	 58	  8	 22	  5	 73	 10	 85	  7	298	
1	1	146	221	6	159	  8	342	  5	118	 12	268	 11	233	 13	 15	  9	219	  3	340	  1	184	
1	1	147	99	4	142	  6	236	  9	194	  3	271	 10	165	  5	183	 11	297	 13	 84	  7	127	
1	1	148	266	3	206	  6	 24	  4	140	 13	210	  9	282	 12	  4	  7	 55	  8	226	 10	228	
1	1	149	291	4	 47	  5	264	  2	206	  6	 95	 11	278	  1	280	  4	108	  8	320	 12	232	
1	1	150	336	1	 57	 11	108	 12	 75	  3	 36	  9	 59	 10	297	  7	 89	  2	 91	  5	 37	
1	1	151	190	7	317	 12	224	  5	232	  9	249	 10	 84	  6	171	  3	173	  2	168	  8	316	
1	1	152	215	8	332	  9	 11	  6	235	 11	 33	 12	128	  5	 97	  7	110	 13	177	  4	351	
1	1	153	52	5	153	  6	158	 11	274	  3	181	  8	139	 13	280	  7	357	  5	143	  1	124	
1	1	154	304	1	171	  1	 68	  4	228	  7	134	 12	320	  8	204	 13	322	  6	203	  3	198	
1	1	155	116	5	117	  8	243	  2	208	  7	360	  5	 40	  3	163	 12	174	  9	330	 10	227	
1	1	156	11	4	219	  3	163	 13	288	  7	302	 12	214	  1	234	 11	266	  5	246	  8	207	
1	1	157	398	7	 51	  9	127	  1	135	  5	353	  7	 60	  6	 39	 11	333	 10	 24	  2	345	
1	1	158	196	5	209	  9	  6	  7	 94	 12	 86	  8	 42	  2	299	  6	163	  5	 54	  1	221	
1	1	159	135	8	116	  3	332	  2	340	  1	181	 11	171	 10	339	  5	108	  8	180	  7	326	
1	1	160	91	4	356	 13	360	  8	173	  2	141	  4	275	  9	 46	 11	311	 12	121	  6	334	
1	1	161	378	3	215	  1	 93	 13	 72	 11	338	 10	287	  2	164	  9	187	  5	 73	  8	238	
1	1	162	55	8	 31	  8	120	  4	 85	  6	 84	  1	127	 10	 80	  2	265	 13	220	 11	177	
1	1	163	255	8	279	  3	252	  1	267	 12	268	  2	206	 13	129	  9	213	  6	328	  8	251	
1	1	164	256	1	 84	  9	213	  3	208	  5	 17	  6	 69	  1	160	  8	134	  4	 27	 12	 78	
1	1	165	268	5	314	  3	167	  8	 14	  9	 28	 11	 24	  4	331	  7	 86	  6	333	  2	115	
1	1	166	45	6	 36	  7	 66	  8	 95	  5	358	 11	237	 10	 71	 12	 38	  6	336	  9	105	
1	1	167	361	2	 56	  5	238	  1	168	 11	284	 10	189	  4	174	  2	351	  9	184	  8	 77	
1	1	168	111	8	 62	  8	128	  7	114	 11	275	  2	258	  1	231	 10	170	  9	260	  6	 47	
1	1	169	324	5	325	  1	 52	 12	109	  7	112	 13	 38	 10	187	 11	252	  6	239	  5	116	
1	1	170	188	5	139	  1	129	 12	292	 10	123	  5	135	  9	 70	  3	204	  7	205	  6	113	
1	1	171	265	2	153	 12	  9	  4	293	  7	 41	  1	 61	  6	258	  5	264	  8	 52	 10	144	
1	1	172	126	7	272	 13	270	  7	307	  1	172	 12	 76	  2	 83	  8	 85	 10	195	 11	142	
1	1	173	36	5	136	  7	 85	  8	264	  5	233	  4	101	 12	215	 11	353	  3	 53	  9	137	
1	1	174	13	6	 52	  2	221	 13	243	 11	182	  4	 36	  6	298	  9	225	  1	279	  5	116	
1	1	175	302	7	324	  1	175	 10	242	 11	289	  4	115	  5	161	  8	338	  2	  8	 13	299	
1	1	176	67	4	258	  6	357	  4	355	 10	351	  2	280	 12	205	  8	175	  9	186	  5	261	
1	1	177	104	1	221	  7	 36	 12	137	  6	 48	  3	231	  9	146	  2	216	 11	  7	  4	230	
1	1	178	130	3	 13	  1	221	 10	262	  6	197	  2	311	  7	120	 12	286	  9	104	  5	352	
1	1	179	176	1	274	  7	206	  5	353	  3	339	  8	 80	 11	344	  2	 85	  6	125	 13	279	
1	1	180	192	1	172	 12	 82	  5	 59	 13	200	 11	269	  6	102	 10	314	  4	123	  1	177	
1	1	181	352	1	102	 13	225	  8	300	 12	123	 10	236	  6	301	  1	156	  4	223	  2	104	
1	1	182	206	7	330	  4	241	  5	290	  3	213	 10	234	  8	127	 12	  3	  2	 41	  6	120	
1	1	183	338	3	127	 13	358	  6	  2	  3	352	  8	188	  7	296	  4	135	  2	151	 10	133	
1	1	184	134	7	 33	 10	253	  9	 67	 11	299	  1	180	 13	 49	  8	204	  6	 89	  2	 22	
1	1	185	205	6	 98	  9	357	  5	257	  1	273	  8	233	  4	 79	  6	 38	  7	339	 13	 84	
1	1	186	372	5	138	  2	208	  7	 80	 13	183	 12	207	  9	127	  1	170	  8	 17	  4	144	
1	1	187	337	2	163	 12	216	 11	229	  7	303	  1	185	 10	213	  2	 50	  9	 10	  3	161	
1	1	188	377	2	109	  7	 48	 11	 42	  6	129	 12	244	  4	267	  1	  2	  2	  1	 13	103	
1	1	189	262	7	267	  3	339	 10	 15	  9	296	 13	 47	  5	326	 12	218	  8	102	  1	127	
1	1	190	214	7	309	 13	237	  6	183	  3	258	  8	248	  5	249	  2	 33	  1	163	  4	299	
1	1	191	230	7	256	  6	283	  7	271	  3	293	  5	195	 13	164	 10	 89	  8	303	  2	322	
1	1	192	204	5	 51	  5	118	  3	 10	 10	  5	 11	 81	  1	341	 12	 16	  8	199	  7	290	
1	1	193	269	6	333	  3	 11	 12	359	  7	298	  1	115	  6	217	  2	 47	  9	330	  4	135	
1	1	194	96	1	 38	  5	253	 10	170	  9	153	  1	128	  8	353	 12	 74	  6	160	  3	 34	
1	1	195	308	5	338	  2	224	  7	 72	 11	183	  5	243	  9	282	  6	 85	 10	327	  8	264	
1	1	196	142	7	280	 12	135	 13	 72	  2	344	 11	341	 10	 88	  4	133	  8	340	  3	137	
1	1	197	70	7	326	  6	250	  2	257	  9	231	 11	138	  5	 91	  8	309	 12	 84	  7	129	
1	1	198	41	2	102	  1	248	  4	238	  5	337	  6	163	 13	114	  7	  8	  9	359	  3	 89	
1	1	199	286	7	 20	  9	321	  4	328	 13	187	  2	 68	  6	154	  5	144	 11	 93	  3	305	
1	1	200	136	1	229	  5	266	  3	264	 12	336	  9	288	 13	134	  8	309	  2	 11	 10	230	
1	1	201	38	7	 76	  2	 64	  4	 49	  6	336	  1	 55	 13	105	  7	245	 11	115	 12	345	
1	1	202	163	4	124	 10	  3	 12	303	  9	263	  7	 57	  2	222	  4	266	 11	252	 13	 20	
1	1	203	182	7	 64	 12	154	  8	291	  6	250	  3	114	  1	217	  5	298	 13	 51	  2	 57	
1	1	204	148	5	 54	 12	114	  1	329	  9	 30	  2	350	 11	 57	  3	142	  6	208	  8	134	
1	1	205	287	8	142	 13	 16	  6	165	  1	284	  8	 35	  4	 29	  7	293	  9	 53	  3	136	
1	1	206	208	1	193	  3	280	  6	322	  2	161	  7	257	  9	181	 12	166	 10	 92	  5	204	
1	1	207	76	5	350	  8	 41	 11	213	  9	122	 10	187	  7	100	  6	144	  4	 50	  5	221	
1	1	208	84	5	212	  3	 58	  7	345	  8	354	  5	203	 11	105	 10	 95	  2	125	  1	208	
1	1	209	288	1	330	 13	164	  5	  6	 11	236	  8	219	  1	310	 12	314	  9	162	  3	324	
1	1	210	274	3	172	  5	246	 11	 13	  4	299	  2	148	  7	329	  8	 66	  6	215	  3	201	
1	1	211	75	4	140	 13	108	 10	 81	  7	229	  1	187	 11	 96	  2	 89	  5	104	 12	102	
1	1	212	121	2	175	  6	 33	  3	337	  1	223	  9	234	  4	346	 13	178	  7	 98	 11	174	
1	1	213	309	6	227	 13	299	  6	318	 11	149	  4	 92	  8	311	 12	 78	  7	280	  9	107	
1	1	214	107	4	228	  9	245	  2	 30	  4	 69	 11	220	  8	 53	  5	  5	  3	283	  7	227	
1	1	215	24	1	349	  7	208	  8	354	 12	198	  1	155	  6	161	  2	293	 11	331	 10	327	
1	1	216	155	4	358	 13	 87	  2	344	  5	275	  1	255	  6	107	  4	328	  3	271	 10	  4	
1	1	217	244	5	344	  8	 41	  4	100	 13	171	 12	307	 11	250	  7	137	  3	  1	  2	310	
1	1	218	180	5	 91	  4	291	  1	320	 13	173	 11	 16	  9	220	  6	264	 10	279	  8	159	
1	1	219	342	7	 67	  2	337	  7	190	  4	155	  6	323	 13	 42	 12	281	  9	104	 11	128	
1	1	220	310	7	 49	  7	 86	  8	232	  4	316	 11	131	  9	123	  1	 53	 12	207	  2	 55	
1	1	221	234	3	106	  8	 12	 12	214	  7	 84	 10	277	  4	 71	 11	209	 13	 15	  2	176	
1	1	222	110	7	 33	 12	297	  4	 69	  1	 28	 13	318	  8	 78	 10	303	  2	 73	  7	  8	
1	1	223	172	5	266	  6	117	 13	 53	  8	325	 11	160	  3	289	  1	 21	  4	165	  5	268	
1	1	224	90	3	117	  8	180	 12	106	 13	 10	 10	101	  1	263	  4	204	  2	319	 11	109	
1	1	225	312	1	259	  8	185	  9	197	  5	196	  7	102	  3	222	  6	143	  4	173	 12	267	
1	1	226	108	5	 75	 12	 73	  6	 17	  8	326	  1	249	  7	140	  3	337	  9	206	  2	 14	
1	1	227	295	8	 51	  5	340	 11	176	  8	263	 13	277	 10	140	  2	 74	  6	178	  9	114	
1	1	228	85	6	 52	  4	167	 13	112	  9	 70	 10	207	 12	301	  1	173	  2	123	 11	 36	
1	1	229	301	6	208	  9	  6	  4	279	 12	114	 13	354	 10	344	  6	 68	  2	  1	  3	214	
1	1	230	152	1	 21	 13	 27	 12	256	  3	281	 11	 41	  4	357	  5	348	  7	164	  1	 47	
1	1	231	129	2	278	  9	165	  6	 64	 10	234	  1	154	  7	 94	 12	222	  2	295	 13	269	
1	1	232	146	3	 86	  2	350	 12	273	  9	215	  8	 17	  3	252	  4	104	 11	 51	  5	 81	
1	1	233	333	6	175	 13	  9	  3	196	  5	 68	  6	311	  2	117	  7	 86	 11	218	 12	351	
1	1	234	331	4	257	 10	348	  9	 90	  4	234	  1	294	 13	 39	  5	 87	 12	 67	  6	347	
1	1	235	154	3	295	  7	 80	 13	 23	  1	251	 12	110	  3	105	  5	 26	  4	 44	 10	274	
1	1	236	105	2	 67	  5	103	 10	321	  4	109	  2	205	  3	102	 11	 15	 12	359	 13	 34	
1	1	237	69	6	280	  5	291	 10	 37	  1	 10	  8	348	  2	 25	 11	324	  3	 90	 12	 25	
1	1	238	275	4	 73	 10	194	 13	118	 11	 59	  9	198	  4	300	  7	178	  6	122	  3	 92	
1	1	239	360	1	 77	  4	230	 12	154	 11	144	  9	257	 10	 25	  2	116	  7	 94	 13	 85	
1	1	240	147	4	337	  8	129	  4	210	 13	314	  3	295	 12	107	  9	219	  5	136	 11	343	
1	1	241	94	7	100	  7	 52	 10	293	  3	131	  5	358	  2	165	 13	167	  9	259	  8	113	
1	1	242	235	4	331	  2	352	  4	168	  3	  4	  6	213	 11	116	 13	 94	 10	256	  8	341	
1	1	243	2	3	  1	  1	221	  5	294	  3	353	 10	117	  7	313	  6	 22	  8	110	  9	348	
1	1	244	346	3	129	 13	333	  1	 35	  7	 26	  4	 77	  8	138	  6	222	  3	203	 10	144	
1	1	245	203	4	210	  5	140	  4	266	 10	 19	  7	187	  2	342	 12	  8	  3	178	  8	258	
1	1	246	61	6	 76	  5	348	  2	 68	  4	165	  9	  1	 11	  7	 13	321	  1	281	  7	167	
1	1	247	66	3	 74	 10	256	  9	 14	  5	111	 11	182	  8	240	 12	 28	  6	311	  1	102	
1	1	248	160	1	 88	  8	201	  6	 46	 12	275	  1	 32	  9	225	 10	262	  2	 62	  3	 86	
1	1	249	26	3	186	  1	 69	  2	151	  5	319	 12	193	 13	203	  7	 51	 11	194	  6	222	
1	1	250	296	1	293	  1	331	  7	132	  6	176	  9	214	  2	270	  5	223	  8	 25	  3	315	
1	1	251	6	7	108	  6	306	  2	 10	  5	 97	 11	350	  9	191	  3	  3	 13	241	 10	139	
1	1	252	19	4	 19	  9	217	 10	 72	  8	207	 12	204	  1	291	 13	150	  7	 46	  3	144	
